Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Team_Rank,TS%,EFF,Nominated
Myles Turner,IND,42.0,29.4,4.8,9.4,0.509,1.5,0.333,3.3,0.662,0.587,1.9,2.5,0.752,1.5,5.5,7.1,1.0,0.7,2.8,1.3,12.9,2021-22,17,0.61,0.43,0
Brandon Williams,POR,24.0,26.7,4.4,11.8,0.372,1.3,0.292,3.1,0.42,0.427,2.8,4.0,0.701,0.8,2.3,3.1,3.9,1.0,0.4,2.4,12.9,2021-22,9,0.48,0.43,0
Coby White,CHI,61.0,27.5,4.6,10.6,0.433,2.2,0.385,2.3,0.491,0.539,1.3,1.5,0.857,0.3,2.7,3.0,2.9,0.5,0.2,1.1,12.7,2021-22,22,0.56,0.2,0
Monte Morris,DEN,75.0,29.9,5.0,10.3,0.484,1.7,0.395,3.3,0.545,0.564,1.0,1.1,0.869,0.4,2.7,3.0,4.4,0.7,0.2,1.0,12.6,2021-22,6,0.58,0.19,0
Josh Giddey,OKC,54.0,31.5,5.2,12.4,0.419,1.0,0.263,4.2,0.492,0.461,1.0,1.5,0.709,1.8,6.0,7.8,6.4,0.9,0.4,3.2,12.5,2021-22,26,0.48,0.32,0
Cameron Johnson,PHO,66.0,26.2,4.2,9.2,0.46,2.5,0.425,1.7,0.523,0.596,1.5,1.7,0.86,0.6,3.5,4.1,1.5,0.9,0.2,0.7,12.5,2021-22,2,0.63,0.2,0
Brook Lopez,MIL,13.0,22.9,4.7,10.1,0.466,1.5,0.358,3.2,0.538,0.538,1.5,1.8,0.87,1.5,2.6,4.1,0.5,0.6,1.2,0.9,12.4,2021-22,7,0.57,0.94,0
Victor Oladipo,MIA,8.0,21.6,4.4,9.1,0.479,1.9,0.417,2.5,0.541,0.582,1.8,2.4,0.737,0.4,2.5,2.9,3.5,0.6,0.1,2.0,12.4,2021-22,13,0.61,1.53,0
Devin Vassell,SAS,71.0,27.3,4.6,10.8,0.427,1.9,0.361,2.7,0.492,0.516,1.2,1.4,0.838,0.6,3.7,4.3,1.9,1.1,0.6,0.8,12.3,2021-22,20,0.54,0.18,0
Malik Beasley,MIN,79.0,25.0,4.2,10.8,0.391,3.0,0.377,1.2,0.432,0.532,0.6,0.8,0.817,0.3,2.5,2.9,1.5,0.5,0.2,0.5,12.1,2021-22,25,0.54,0.13,0
Kevin Huerter,ATL,74.0,29.6,4.7,10.3,0.454,2.2,0.389,2.5,0.53,0.559,0.6,0.7,0.808,0.4,3.0,3.4,2.7,0.7,0.4,1.2,12.1,2021-22,11,0.57,0.17,0
Marcus Smart,BOS,71.0,32.3,4.2,10.1,0.418,1.7,0.331,2.5,0.506,0.501,2.0,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,12.1,2021-22,16,0.54,0.21,0
Lonnie Walker IV,SAS,70.0,23.0,4.4,10.9,0.407,1.6,0.314,2.9,0.487,0.48,1.7,2.1,0.784,0.3,2.3,2.6,2.2,0.6,0.3,1.0,12.1,2021-22,20,0.51,0.14,0
Derrick Rose,NYK,26.0,24.5,4.7,10.5,0.445,1.4,0.402,3.3,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,12.0,2021-22,12,0.54,0.5,1
Devonte' Graham,NOP,76.0,28.4,3.9,10.7,0.363,2.5,0.341,1.4,0.413,0.481,1.6,1.8,0.843,0.5,1.8,2.3,4.2,0.9,0.2,1.4,11.9,2021-22,23,0.52,0.15,0
Luke Kennard,LAC,70.0,27.4,4.1,9.1,0.449,2.7,0.449,1.4,0.449,0.598,1.0,1.1,0.896,0.3,3.0,3.3,2.1,0.6,0.1,0.9,11.9,2021-22,5,0.62,0.17,0
Jalen Suggs,ORL,48.0,27.2,4.1,11.4,0.361,0.9,0.214,3.3,0.443,0.4,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,11.8,2021-22,28,0.46,0.21,0
Jae'Sean Tate,HOU,78.0,26.4,4.7,9.3,0.498,0.8,0.312,3.8,0.569,0.541,1.7,2.4,0.707,1.7,3.7,5.4,2.8,0.9,0.5,1.8,11.8,2021-22,30,0.57,0.18,0
Alec Burks,NYK,81.0,28.6,3.5,9.0,0.391,1.9,0.404,1.6,0.378,0.499,2.7,3.3,0.822,0.6,4.3,4.9,3.0,1.0,0.3,1.1,11.7,2021-22,12,0.56,0.17,0
Danilo Gallinari,ATL,66.0,25.3,3.9,9.0,0.434,1.7,0.381,2.2,0.485,0.528,2.1,2.4,0.904,0.5,4.1,4.7,1.5,0.4,0.2,0.6,11.7,2021-22,11,0.58,0.19,0
Kemba Walker,NYK,37.0,25.6,4.0,10.0,0.403,2.0,0.367,2.1,0.444,0.501,1.6,1.9,0.845,0.4,2.6,3.0,3.5,0.7,0.2,1.3,11.6,2021-22,12,0.54,0.31,0
Davion Mitchell,SAC,75.0,27.7,4.7,11.2,0.418,1.3,0.316,3.3,0.48,0.477,0.7,1.1,0.659,0.4,1.8,2.2,4.2,0.7,0.3,1.5,11.5,2021-22,21,0.49,0.14,0
Cameron Oliver,ATL,2.0,21.5,5.0,7.5,0.667,0.5,0.333,4.5,0.75,0.7,1.0,1.5,0.667,1.0,2.0,3.0,1.5,0.5,0.5,0.0,11.5,2021-22,11,0.7,7.0,0
Patty Mills,BRK,81.0,29.0,4.0,9.8,0.408,2.8,0.4,1.2,0.429,0.551,0.6,0.7,0.814,0.2,1.7,1.9,2.3,0.6,0.2,0.9,11.4,2021-22,4,0.56,0.12,0
Marvin Bagley III,2TM,48.0,24.0,4.7,9.3,0.504,0.5,0.237,4.2,0.579,0.53,1.4,2.1,0.663,2.2,4.9,7.0,0.8,0.5,0.4,0.8,11.3,2021-22,-1,0.55,0.29,0
Rui Hachimura,WAS,42.0,22.5,4.5,9.1,0.491,1.3,0.447,3.1,0.512,0.563,1.1,1.6,0.697,0.6,3.2,3.8,1.1,0.5,0.2,0.8,11.3,2021-22,18,0.58,0.26,0
Joe Harris,BRK,14.0,30.2,4.0,8.9,0.452,2.9,0.466,1.1,0.417,0.617,0.4,0.4,0.833,0.4,3.6,4.0,1.0,0.5,0.1,1.1,11.3,2021-22,4,0.62,0.78,0
Doug McDermott,SAS,51.0,24.0,4.2,9.1,0.462,2.1,0.422,2.1,0.512,0.578,0.8,1.0,0.784,0.4,1.9,2.3,1.3,0.3,0.1,0.8,11.3,2021-22,20,0.59,0.18,0
Immanuel Quickley,NYK,78.0,23.1,3.6,9.3,0.392,1.8,0.346,1.9,0.448,0.487,2.3,2.6,0.881,0.4,2.8,3.2,3.5,0.7,0.0,1.3,11.3,2021-22,12,0.54,0.15,0
Grayson Allen,MIL,66.0,27.3,3.9,8.6,0.448,2.4,0.409,1.5,0.533,0.588,1.0,1.1,0.865,0.5,2.9,3.4,1.5,0.7,0.3,0.7,11.1,2021-22,7,0.61,0.17,0
Clint Capela,ATL,74.0,27.6,5.0,8.2,0.613,0.0,0.0,5.0,0.614,0.613,1.1,2.3,0.473,3.8,8.1,11.9,1.2,0.7,1.3,0.6,11.1,2021-22,11,0.6,0.29,0
Gary Harris,ORL,61.0,28.4,3.9,9.1,0.434,1.9,0.384,2.0,0.494,0.539,1.4,1.6,0.874,0.6,1.4,2.0,1.8,1.0,0.1,1.0,11.1,2021-22,28,0.57,0.16,0
Hamidou Diallo,DET,58.0,21.9,4.5,9.1,0.496,0.4,0.247,4.1,0.55,0.518,1.6,2.4,0.65,1.2,3.6,4.8,1.3,1.2,0.3,1.0,11.0,2021-22,29,0.54,0.21,0
Dorian Finney-Smith,DAL,80.0,33.1,4.1,8.7,0.471,2.2,0.395,1.9,0.599,0.595,0.7,1.0,0.675,1.5,3.2,4.7,1.9,1.1,0.5,1.0,11.0,2021-22,10,0.6,0.17,0
Zavier Simpson,OKC,4.0,43.5,4.8,13.0,0.365,0.3,0.125,4.5,0.409,0.375,1.3,1.3,1.0,0.5,4.8,5.3,7.5,1.3,1.0,2.5,11.0,2021-22,26,0.41,3.85,0
Duncan Robinson,MIA,79.0,25.9,3.7,9.2,0.399,2.9,0.372,0.7,0.569,0.559,0.6,0.8,0.836,0.3,2.3,2.6,1.6,0.5,0.2,0.8,10.9,2021-22,13,0.57,0.12,0
Darius Bazley,OKC,69.0,27.9,4.0,9.4,0.422,1.2,0.297,2.8,0.511,0.484,1.7,2.5,0.688,1.0,5.3,6.3,1.4,0.8,1.0,1.3,10.8,2021-22,26,0.51,0.19,0
Markelle Fultz,ORL,18.0,20.0,4.6,9.7,0.474,0.2,0.235,4.4,0.5,0.486,1.4,1.7,0.806,0.2,2.5,2.7,5.5,1.1,0.3,2.2,10.8,2021-22,28,0.52,0.71,0
Terance Mann,LAC,81.0,28.6,4.1,8.5,0.484,0.9,0.365,3.2,0.535,0.539,1.6,2.0,0.78,1.3,4.0,5.2,2.6,0.7,0.3,1.0,10.8,2021-22,5,0.58,0.17,0
De'Anthony Melton,MEM,73.0,22.7,3.8,9.5,0.404,1.9,0.374,1.9,0.44,0.504,1.2,1.6,0.75,0.9,3.6,4.5,2.7,1.4,0.5,1.5,10.8,2021-22,15,0.53,0.17,0
Cameron Payne,PHO,58.0,22.0,4.1,10.1,0.409,1.2,0.336,2.9,0.449,0.469,1.3,1.5,0.843,0.4,2.6,3.0,4.9,0.7,0.3,1.8,10.8,2021-22,2,0.5,0.2,0
Melvin Frazier,OKC,3.0,40.0,4.3,16.0,0.271,0.3,0.048,4.0,0.444,0.281,1.7,2.3,0.714,1.7,2.7,4.3,0.3,0.3,0.0,1.0,10.7,2021-22,26,0.31,0.77,0
Cedi Osman,CLE,66.0,22.2,3.7,8.7,0.432,1.9,0.357,1.8,0.559,0.544,1.3,2.0,0.664,0.4,1.8,2.2,2.0,0.8,0.2,1.0,10.7,2021-22,27,0.56,0.14,0
Nickeil Alexander-Walker,2TM,65.0,22.6,3.9,10.5,0.372,1.6,0.311,2.3,0.433,0.449,1.2,1.7,0.743,0.6,2.3,2.9,2.4,0.7,0.4,1.4,10.6,2021-22,-1,0.47,0.13,0
Mo Bamba,ORL,71.0,25.7,4.2,8.7,0.48,1.5,0.381,2.7,0.563,0.566,0.8,1.0,0.781,2.1,6.0,8.1,1.2,0.5,1.7,1.1,10.6,2021-22,28,0.58,0.23,0
Frank Jackson,DET,53.0,22.0,3.7,9.1,0.402,1.6,0.308,2.0,0.529,0.491,1.6,2.0,0.827,0.4,1.3,1.6,1.0,0.5,0.2,0.7,10.6,2021-22,29,0.53,0.14,0
Frank Kaminsky,PHO,9.0,20.1,4.0,7.3,0.545,0.6,0.333,3.4,0.608,0.583,2.0,2.2,0.9,1.2,3.3,4.6,1.4,0.9,0.8,0.6,10.6,2021-22,2,0.64,1.58,0
Max Strus,MIA,68.0,23.3,3.7,8.3,0.441,2.7,0.41,1.0,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,10.6,2021-22,13,0.61,0.15,0
Trey Lyles,2TM,75.0,20.5,3.5,7.5,0.466,0.9,0.321,2.6,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,10.5,2021-22,-1,0.59,0.16,0
Brandon Clarke,MEM,64.0,19.5,4.5,7.0,0.644,0.1,0.227,4.4,0.666,0.65,1.3,2.0,0.654,2.1,3.2,5.3,1.3,0.6,1.1,0.5,10.4,2021-22,15,0.66,0.23,0
Terence Davis,SAC,30.0,17.9,3.8,8.9,0.423,1.6,0.329,2.1,0.542,0.515,1.2,1.5,0.818,0.4,2.8,3.1,1.3,0.8,0.4,1.1,10.4,2021-22,21,0.54,0.32,0
Richaun Holmes,SAC,45.0,23.9,4.4,6.7,0.66,0.0,0.4,4.4,0.664,0.663,1.6,2.0,0.778,2.1,5.0,7.0,1.1,0.4,0.9,1.2,10.4,2021-22,21,0.69,0.35,0
Tre Mann,OKC,60.0,22.8,3.9,9.8,0.393,1.6,0.36,2.2,0.421,0.476,1.1,1.4,0.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,10.4,2021-22,26,0.5,0.14,0
Jeff Green,DEN,75.0,24.7,3.7,7.1,0.524,0.7,0.315,3.0,0.62,0.574,2.2,2.6,0.833,0.5,2.5,3.1,1.3,0.4,0.4,0.9,10.3,2021-22,6,0.62,0.14,0
P.J. Washington,CHO,65.0,27.2,3.8,8.2,0.47,1.7,0.365,2.2,0.606,0.573,0.9,1.2,0.716,1.3,3.9,5.2,2.3,0.9,0.9,1.3,10.3,2021-22,19,0.59,0.21,0
Ivica Zubac,LAC,76.0,24.4,4.1,6.5,0.626,0.0,,4.1,0.626,0.626,2.2,3.0,0.727,2.9,5.6,8.5,1.6,0.5,1.0,1.5,10.3,2021-22,5,0.66,0.23,0
Josh Richardson,2TM,65.0,24.6,3.6,8.2,0.438,1.6,0.415,2.0,0.458,0.534,1.5,1.7,0.889,0.6,2.2,2.8,1.8,0.9,0.4,1.0,10.2,2021-22,-1,0.57,0.16,0
Al Horford,BOS,69.0,29.1,3.9,8.2,0.467,1.3,0.336,2.6,0.582,0.546,1.2,1.4,0.842,1.6,6.1,7.7,3.4,0.7,1.3,0.9,10.2,2021-22,16,0.58,0.26,0
Ben McLemore,POR,64.0,20.1,3.4,8.4,0.401,2.4,0.362,1.0,0.533,0.541,1.1,1.4,0.818,0.2,1.4,1.6,0.9,0.6,0.2,0.9,10.2,2021-22,9,0.57,0.11,0
Cam Reddish,2TM,49.0,20.7,3.4,8.3,0.404,1.3,0.359,2.0,0.442,0.485,2.1,2.3,0.902,0.5,1.6,2.1,1.0,1.0,0.3,1.2,10.1,2021-22,-1,0.54,0.17,0
Justin Holiday,2TM,74.0,27.8,3.5,8.9,0.394,2.4,0.367,1.1,0.467,0.528,0.7,0.8,0.806,0.4,2.2,2.6,1.7,0.8,0.4,0.9,10.1,2021-22,-1,0.55,0.12,0
Bones Hyland,DEN,69.0,19.0,3.3,8.3,0.403,1.9,0.366,1.4,0.465,0.518,1.6,1.8,0.856,0.2,2.5,2.7,2.8,0.6,0.3,1.2,10.1,2021-22,6,0.56,0.15,0
Isaiah Roby,OKC,45.0,21.1,3.7,7.2,0.514,1.0,0.444,2.7,0.545,0.582,1.7,2.6,0.672,1.7,3.2,4.8,1.6,0.8,0.8,1.0,10.1,2021-22,26,0.61,0.28,0
Devin Cannady,ORL,5.0,29.0,3.0,8.8,0.341,3.0,0.405,0.0,0.0,0.511,1.0,1.4,0.714,0.2,1.0,1.2,2.0,1.0,0.6,1.0,10.0,2021-22,28,0.53,1.52,0
Talen Horton-Tucker,LAL,60.0,25.2,3.7,9.0,0.416,0.8,0.269,2.9,0.492,0.462,1.7,2.1,0.8,0.6,2.6,3.2,2.7,1.0,0.5,1.4,10.0,2021-22,8,0.5,0.17,0
Garrison Mathews,HOU,65.0,26.3,2.8,7.1,0.399,2.1,0.36,0.7,0.6,0.55,2.2,2.8,0.794,0.5,2.4,2.9,1.0,0.9,0.4,0.6,10.0,2021-22,30,0.6,0.15,0
Terrence Ross,ORL,63.0,23.0,3.5,8.8,0.397,1.2,0.292,2.3,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,10.0,2021-22,28,0.51,0.13,0
Robert Williams,BOS,61.0,29.6,4.4,6.0,0.736,0.0,0.0,4.4,0.738,0.736,1.1,1.5,0.722,3.9,5.7,9.6,2.0,0.9,2.2,1.0,10.0,2021-22,16,0.75,0.36,0
Eric Bledsoe,LAC,54.0,25.2,3.6,8.7,0.421,0.9,0.313,2.7,0.479,0.475,1.6,2.2,0.761,0.5,2.9,3.4,4.2,1.3,0.4,2.1,9.9,2021-22,5,0.51,0.21,0
Pat Connaughton,MIL,65.0,26.0,3.5,7.6,0.458,2.2,0.395,1.2,0.643,0.605,0.7,0.8,0.833,0.7,3.5,4.2,1.3,0.9,0.2,0.5,9.9,2021-22,7,0.62,0.18,0
Michael Porter Jr.,DEN,9.0,29.4,4.1,11.4,0.359,1.1,0.208,3.0,0.491,0.408,0.6,1.0,0.556,1.0,5.6,6.6,1.9,1.1,0.2,1.3,9.9,2021-22,6,0.42,1.19,0
Duane Washington Jr.,IND,48.0,20.2,3.6,8.9,0.405,1.7,0.377,1.9,0.434,0.5,1.0,1.3,0.754,0.1,1.6,1.7,1.8,0.5,0.1,1.2,9.9,2021-22,17,0.52,0.15,0
Nassir Little,POR,42.0,25.9,3.5,7.5,0.46,1.2,0.331,2.2,0.584,0.541,1.6,2.2,0.734,1.4,4.2,5.6,1.3,0.6,0.9,1.0,9.8,2021-22,9,0.58,0.3,0
Alperen Sengun,HOU,72.0,20.7,3.5,7.3,0.474,0.4,0.248,3.1,0.539,0.502,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,9.6,2021-22,30,0.55,0.18,0
Terry Taylor,IND,33.0,21.6,4.1,6.7,0.614,0.4,0.316,3.7,0.676,0.641,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,9.6,2021-22,17,0.65,0.39,0
Herbert Jones,NOP,78.0,29.9,3.5,7.4,0.476,0.7,0.337,2.8,0.533,0.525,1.8,2.1,0.84,1.3,2.5,3.8,2.1,1.7,0.8,1.3,9.5,2021-22,23,0.57,0.16,0
Chris Boucher,TOR,80.0,21.1,3.4,7.2,0.464,0.9,0.297,2.5,0.575,0.523,1.9,2.4,0.777,2.2,3.9,6.2,0.3,0.6,0.9,0.5,9.4,2021-22,24,0.57,0.16,0
Jae Crowder,PHO,67.0,28.1,3.2,8.1,0.399,1.9,0.348,1.3,0.503,0.516,1.1,1.3,0.789,0.4,4.8,5.3,1.9,1.4,0.4,0.8,9.4,2021-22,2,0.54,0.19,0
Daniel Gafford,WAS,72.0,20.1,4.0,5.7,0.693,0.0,0.0,4.0,0.695,0.693,1.5,2.1,0.699,2.2,3.5,5.7,0.9,0.4,1.4,0.9,9.4,2021-22,18,0.71,0.2,0
Jaxson Hayes,NOP,70.0,20.0,3.5,5.7,0.616,0.3,0.351,3.2,0.66,0.641,2.1,2.7,0.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,9.3,2021-22,23,0.68,0.17,0
Jonathan Kuminga,GSW,70.0,16.9,3.4,6.6,0.513,0.7,0.336,2.7,0.598,0.567,1.9,2.7,0.684,0.8,2.6,3.3,0.9,0.4,0.3,1.1,9.3,2021-22,14,0.6,0.13,0
Jalen Smith,2TM,51.0,18.1,3.5,6.9,0.503,0.8,0.328,2.7,0.596,0.56,1.5,2.0,0.765,2.0,4.0,6.0,0.5,0.3,0.8,0.8,9.2,2021-22,-1,0.59,0.24,0
Reggie Perry,2TM,10.0,18.7,4.0,7.9,0.506,0.3,0.188,3.7,0.587,0.525,0.9,1.5,0.6,1.5,3.2,4.7,1.2,0.9,0.6,1.1,9.2,2021-22,-1,0.54,1.1,0
Patrick Beverley,MIN,58.0,25.4,3.1,7.5,0.406,1.4,0.343,1.6,0.485,0.501,1.7,2.3,0.722,1.1,3.1,4.1,4.6,1.2,0.9,1.3,9.2,2021-22,25,0.54,0.24,0
Caleb Martin,MIA,60.0,22.9,3.5,6.8,0.507,1.1,0.413,2.4,0.565,0.585,1.2,1.6,0.763,1.2,2.7,3.8,1.1,1.0,0.5,0.9,9.2,2021-22,13,0.61,0.18,0
Jaden McDaniels,MIN,70.0,25.8,3.6,7.9,0.46,1.1,0.317,2.5,0.579,0.532,0.8,1.0,0.803,1.1,3.1,4.2,1.1,0.7,0.8,1.1,9.2,2021-22,25,0.55,0.15,0
JaVale McGee,PHO,74.0,15.8,3.9,6.2,0.629,0.0,0.222,3.9,0.637,0.631,1.4,2.0,0.699,2.2,4.5,6.7,0.6,0.3,1.1,1.3,9.2,2021-22,2,0.65,0.19,0
Georges Niang,PHI,76.0,22.8,3.2,7.4,0.437,2.1,0.403,1.2,0.511,0.575,0.7,0.8,0.881,0.3,2.3,2.7,1.3,0.4,0.2,0.8,9.2,2021-22,3,0.59,0.11,0
Precious Achiuwa,TOR,73.0,23.6,3.6,8.3,0.439,0.8,0.359,2.9,0.468,0.486,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,9.1,2021-22,24,0.5,0.15,0
Oshae Brissett,IND,67.0,23.3,3.1,7.6,0.411,1.2,0.35,1.9,0.465,0.493,1.7,2.4,0.695,1.6,3.7,5.3,1.1,0.7,0.4,0.8,9.1,2021-22,17,0.53,0.16,0
Willy Hernangómez,NOP,50.0,16.8,3.4,6.5,0.52,0.1,0.333,3.3,0.527,0.526,2.2,2.8,0.773,2.9,3.9,6.8,1.3,0.4,0.4,1.0,9.1,2021-22,23,0.59,0.27,0
Kelly Olynyk,DET,40.0,19.1,3.2,7.2,0.448,1.0,0.336,2.2,0.527,0.517,1.7,2.2,0.775,1.4,3.1,4.4,2.8,0.8,0.5,1.5,9.1,2021-22,29,0.56,0.29,0
Donte DiVincenzo,2TM,42.0,24.0,2.8,8.0,0.351,1.8,0.339,1.0,0.373,0.461,1.7,2.0,0.843,1.0,3.1,4.0,2.8,1.1,0.2,1.7,9.0,2021-22,-1,0.51,0.24,0
DeMarcus Cousins,2TM,48.0,15.0,3.1,6.8,0.46,0.8,0.303,2.3,0.554,0.517,2.0,2.6,0.76,1.5,4.1,5.6,1.5,0.7,0.4,1.8,9.0,2021-22,-1,0.57,0.23,0
Bruce Brown,BRK,72.0,24.6,3.6,7.0,0.506,0.5,0.404,3.0,0.529,0.543,1.3,1.8,0.758,1.4,3.4,4.8,2.1,1.1,0.7,0.8,9.0,2021-22,4,0.58,0.18,0
Amir Coffey,LAC,69.0,22.7,3.1,6.8,0.453,1.4,0.378,1.7,0.542,0.556,1.5,1.7,0.863,0.4,2.5,2.9,1.8,0.6,0.2,0.7,9.0,2021-22,5,0.6,0.14,0
Obi Toppin,NYK,72.0,17.1,3.5,6.6,0.531,0.7,0.308,2.8,0.655,0.586,1.3,1.7,0.758,1.0,2.8,3.7,1.1,0.3,0.5,0.8,9.0,2021-22,12,0.61,0.14,0
Moritz Wagner,ORL,63.0,15.2,3.1,6.3,0.497,1.0,0.328,2.1,0.672,0.581,1.7,2.0,0.806,0.7,3.0,3.7,1.4,0.3,0.2,0.9,9.0,2021-22,28,0.63,0.16,0
Patrick Williams,CHI,17.0,24.8,3.2,6.0,0.529,0.9,0.517,2.3,0.534,0.603,1.8,2.4,0.732,1.0,3.1,4.1,0.9,0.5,0.5,0.9,9.0,2021-22,22,0.64,0.63,0
Chimezie Metu,SAC,60.0,21.3,3.4,7.5,0.452,1.0,0.306,2.4,0.555,0.516,1.2,1.5,0.78,0.6,5.0,5.6,1.0,0.9,0.5,1.0,8.9,2021-22,21,0.55,0.19,0
Bryn Forbes,2TM,75.0,17.1,3.1,7.2,0.429,1.6,0.414,1.5,0.447,0.542,1.1,1.2,0.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,8.8,2021-22,-1,0.57,0.09,0
Ayo Dosunmu,CHI,77.0,27.4,3.6,6.9,0.52,0.9,0.376,2.7,0.596,0.585,0.7,1.0,0.679,0.4,2.4,2.8,3.3,0.8,0.4,1.4,8.8,2021-22,22,0.6,0.14,0
KJ Martin,HOU,79.0,21.0,3.5,6.6,0.533,0.8,0.357,2.8,0.617,0.591,1.0,1.6,0.634,1.0,2.7,3.8,1.3,0.4,0.5,0.8,8.8,2021-22,30,0.6,0.13,0
Isaac Okoro,CLE,67.0,29.6,3.1,6.4,0.48,0.8,0.35,2.3,0.555,0.544,1.8,2.3,0.768,1.1,1.9,3.0,1.8,0.8,0.3,0.9,8.8,2021-22,27,0.59,0.15,0
Nic Claxton,BRK,47.0,20.7,3.8,5.6,0.674,0.0,,3.8,0.674,0.674,1.1,2.0,0.581,1.9,3.7,5.6,0.9,0.5,1.1,0.8,8.7,2021-22,4,0.67,0.28,0
Tyus Jones,MEM,73.0,21.2,3.4,7.6,0.451,1.1,0.39,2.3,0.487,0.524,0.7,0.9,0.818,0.2,2.2,2.4,4.4,0.9,0.0,0.6,8.7,2021-22,15,0.54,0.16,0
Dwight Powell,DAL,82.0,21.9,3.3,4.9,0.671,0.2,0.351,3.1,0.703,0.687,2.0,2.6,0.783,2.1,2.8,4.9,1.2,0.5,0.5,0.8,8.7,2021-22,10,0.72,0.16,0
Gabe Vincent,MIA,68.0,23.4,3.1,7.5,0.417,1.8,0.368,1.4,0.5,0.533,0.6,0.8,0.815,0.3,1.5,1.9,3.1,0.9,0.2,1.4,8.7,2021-22,13,0.55,0.13,0
Reggie Bullock,DAL,68.0,28.0,3.0,7.4,0.401,2.1,0.36,0.9,0.55,0.542,0.6,0.7,0.833,0.5,3.1,3.5,1.2,0.6,0.2,0.6,8.6,2021-22,10,0.56,0.13,0
Chuma Okeke,ORL,70.0,25.0,3.1,8.2,0.376,1.7,0.318,1.4,0.48,0.478,0.8,0.9,0.846,0.7,4.3,5.0,1.7,1.4,0.6,0.8,8.6,2021-22,28,0.5,0.16,0
Robert Covington,2TM,71.0,27.3,2.9,7.0,0.42,1.8,0.378,1.1,0.509,0.548,0.8,1.0,0.841,0.8,4.7,5.5,1.3,1.5,1.3,1.1,8.5,2021-22,-1,0.57,0.18,0
T.J. McConnell,IND,27.0,24.1,3.7,7.7,0.481,0.4,0.303,3.3,0.514,0.505,0.7,0.9,0.826,0.7,2.6,3.3,4.9,1.1,0.4,1.1,8.5,2021-22,17,0.52,0.48,0
Jaylen Nowell,MIN,62.0,15.7,3.2,6.7,0.475,1.0,0.394,2.1,0.526,0.551,1.2,1.5,0.783,0.4,1.6,2.0,2.1,0.4,0.2,0.6,8.5,2021-22,25,0.58,0.14,0
Mitchell Robinson,NYK,72.0,25.7,3.6,4.8,0.761,0.0,,3.6,0.761,0.761,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,8.5,2021-22,12,0.72,0.23,0
Cam Thomas,BRK,67.0,17.6,3.3,7.5,0.433,0.7,0.27,2.6,0.52,0.48,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,8.5,2021-22,4,0.52,0.11,0
Isaiah Thomas,3TM,22.0,15.1,3.0,7.6,0.401,1.3,0.337,1.8,0.464,0.485,1.0,1.2,0.846,0.2,1.1,1.3,1.5,0.3,0.2,0.7,8.4,2021-22,-1,0.52,0.28,0
Isaiah Thomas,LAL,4.0,25.3,3.0,9.8,0.308,1.3,0.227,1.8,0.412,0.372,2.0,2.8,0.727,0.3,1.8,2.0,1.5,0.0,0.5,1.3,9.3,2021-22,8,0.42,1.1,0
Isaiah Thomas,DAL,1.0,13.0,3.0,8.0,0.375,0.0,0.0,3.0,0.6,0.375,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,2021-22,10,0.38,5.0,0
Isaiah Thomas,CHO,17.0,12.9,3.1,7.1,0.433,1.4,0.397,1.7,0.468,0.529,0.8,0.9,0.933,0.2,1.1,1.2,1.4,0.4,0.2,0.6,8.3,2021-22,19,0.55,0.4,0
Deni Avdija,WAS,82.0,24.2,3.0,7.1,0.432,1.0,0.317,2.0,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2.0,0.7,0.5,1.1,8.4,2021-22,18,0.54,0.14,0
Lance Stephenson,2TM,46.0,17.7,3.2,7.0,0.455,0.6,0.3,2.6,0.515,0.497,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,8.3,2021-22,-1,0.54,0.21,0
Nicolas Batum,LAC,59.0,24.8,3.0,6.6,0.463,1.8,0.4,1.2,0.607,0.602,0.4,0.6,0.658,0.5,3.8,4.3,1.7,1.0,0.7,0.7,8.3,2021-22,5,0.6,0.19,0
